date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:33:23	29109/29109	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:27%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/soft%20skills.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/soft%20skills.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:23	37844/37844	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:27%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/introduction%20to%20AI%20copy.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/introduction%20to%20AI%20copy.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:23	47361/47361	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:27%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/consumer%20behaviour.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/consumer%20behaviour.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:24	43703/43703	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:26%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/ipr.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/ipr.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:24	172553/172553	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:58:56%20GMT	https://www.startupindia.gov.in/content/sih/en/building-and-managing-a-business.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/building-and-managing-a-business.html	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:25	27275/27275	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:28%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/building%20and%20managing%20a%20business1.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/building%20and%20managing%20a%20business1.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:26	52874/52874	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:28%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/tint%20EconomicsManagementEntrepreneurship.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/tint%20EconomicsManagementEntrepreneurship.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:26	60882/60882	---MC-	200	added ('OK')	image/png	date:Mon,%2010%20Sep%202018%2010:20:30%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/Web%20Development.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Resources/LandD/Web%20Development.jpg/_jcr_content/renditions/cq5dam.thumbnail.319.319.png	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:27	0/0	---M--	302	error ('Found')	httpd/unix-directory	date:Mon,%2018%20May%202020%2013:03:26%20GMT	https://www.startupindia.gov.in/content/sih/en/bloglist	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/bloglist	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:27	0/-1	---M--	302	error ('')			https://www.startupindia.gov.in/content/sih/en/corrigendum.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/corrigendum.206.delayed	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:29	0/-1	---M--	302	error ('')			https://www.startupindia.gov.in/content/sih/en/corrigendum.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/corrigendum.207.delayed	(from https://www.startupindia.gov.in/content/sih/en/reources/knowledge-bank.html)
18:33:31	171567/171567	---MC-	403	error ('Forbidden')	text/html	date:Mon,%2018%20May%202020%2013:03:27%20GMT	https://www.startupindia.gov.in/content/sih/en/bloglist/	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/bloglist/index.html	(from https://www.startupindia.gov.in/content/sih/en/reources/l-d-listing.html)
18:33:32	36942/36942	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Apr%202020%2015:18:16%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/IMG_925722.jpeg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/IMG_925722.jpeg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:32	7320/7320	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-1.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-1.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:33	7387/7387	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-2.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-2.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:33	6626/6626	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-3.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-3.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:34	7020/7020	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-4.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-4.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:34	6721/6721	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-5.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-5.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:35	7089/7089	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202020%2014:33:28%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/kirana/new_icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/kirana/new_icon.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:35	6869/6869	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Apr%202020%2014:32:18%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-6.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/Templates/public/covid_resource_section/icon-6.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:36	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:35%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Webinar%201.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerda9c.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:38	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:37%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Logistics%20session.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-player83f8.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:39	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:39%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Khaitan%20Session.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-player8209.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:41	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:41%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Rajan%20AMA.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerc05e.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:43	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:42%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Rema%20AMA%20Session.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerbe03.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:45	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:44%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/webinars/Mukesh%20AMA.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-player6293.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:47	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:46%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Vikram%20Gupta%20Founder%20&%20Managing%20Partner,%20IvyCap%20Ventures%20Advisors%20Private%20Limited.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerd7ea.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:48	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:48%20GMT	https://www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player.swf?/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Vikram%20Gupta%20Founder%20&%20Managing%20Partner,%20IvyCap%20Ventures%20Advisors%20Private%20Limited.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-playerb1ca.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:49	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:49%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Padmaja%20Ruparel,%20Co-Founder,%20Indian%20Angel%20Network.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-player0f14.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:50	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:50%20GMT	https://www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player.swf?/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Padmaja%20Ruparel,%20Co-Founder,%20Indian%20Angel%20Network.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player398c.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:52	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:51%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Bhushan%20Gajaria,%20Founder,%20Beehive%20Capital%20Advisors.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerab78.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:53	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:53%20GMT	https://www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player.swf?/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Bhushan%20Gajaria,%20Founder,%20Beehive%20Capital%20Advisors.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-playera68a.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:55	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:54%20GMT	https://www.startupindia.gov.in/content/sih/en/flash-player.swf?videoUrl=/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Devang%20Mehta,%20Partner,%20Anthill%20Ventures.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/flash-playerd1e4.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:57	171398/171398	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20May%202020%2013:03:56%20GMT	https://www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player.swf?/content/dam/invest-india/Templates/public/covid_resource_section/investor_videos/Devang%20Mehta,%20Partner,%20Anthill%20Ventures.mp4	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/controlbar=over&image=&file=flash-player997a.swf	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:58	1401/1401	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Apr%202020%2014:56:12%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/kirana/move-top.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/kirana/move-top.png	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:33:58	0/-1	---M--	302	error ('')			https://www.startupindia.gov.in/content/sih/en/corrigendum.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/corrigendum.221.delayed	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:34:01	60657/60657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/resource-partner/rp-bg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/resource-partner/rp-bg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:01	8044/8044	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202020%2012:13:11%20GMT	https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section/_jcr_content/main/row_container_562441896/row-content/columnizer/colnum-0/image.img.png/1588248748257.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/covid-19_resource_section/_jcr_content/main/row_container_562441896/row-content/columnizer/colnum-0/image.img/1588248748257.21e.delay	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:34:01	172932/172932	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202020%2012:13:11%20GMT	https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section/_jcr_content/main/row_container_562441896/row-content/columnizer/colnum-1/image.img.png/1588248749103.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/covid-19_resource_section/_jcr_content/main/row_container_562441896/row-content/columnizer/colnum-1/image.img/1588248749103.21f.delay	(from https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html)
18:34:01	5698/5698	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/cloud-services-icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/cloud-services-icon.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:02	5196/5196	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/management-icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/management-icon.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:02	6053/6053	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/legal-icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/legal-icon.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:02	5136/5136	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/banking-icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/banking-icon.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:03	5927/5927	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/cloud-tel-icon.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/cloud-tel-icon.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:03	2486/2486	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon1.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon1.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:03	2618/2618	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon2.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon2.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:04	2479/2479	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2006:44:44%20GMT	https://www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon3.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/dam/invest-india/ResoucesPartnership/blue-bar-icon3.png	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:04	10909/10909	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20May%202020%2012:09:19%20GMT	https://www.startupindia.gov.in/etc/designs/invest-india/recognition-statistics.min.5292f2a984dd0c66f27b309891217f34.js	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/etc/designs/invest-india/recognition-statistics.min.5292f2a984dd0c66f27b309891217f34.js	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:06	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2018%20May%202020%2013:04:05%20GMT	http://sih.qa.intelligrape.net:4502/etc/designs/invest-india/investindialibs/images/blue-dot-globe.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/sih.qa.intelligrape.net_4502/etc/designs/invest-india/investindialibs/images/blue-dot-globe.22c.delayed	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:07	181613/181613	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2013:04:06%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/cloud-services/DigitalOcean.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/cloud-services/DigitalOcean.html	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:08	28840/28840	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2010:12:40%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_container_77070997/row-content/image.img.jpg/1586339718272.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_containe/1586339718272.22e.delay	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:09	182377/182377	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2013:04:08%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/application-based-services/trueCaller.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/application-based-services/trueCaller.html	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:11	182528/182528	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2013:04:09%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/application-based-services/Zoho.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/application-based-services/Zoho.html	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:12	18579/18579	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2010:16:32%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_container_101477143/row-content/image_400487791.img.jpg/1586339729374.jpg	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_containe/1586339729374.230.delay	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:12	60389/60389	---MC-	200	added ('OK')	image/png	date:Wed,%2008%20Apr%202020%2010:18:51%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_container_719685050/row-content/image.img.png/1586339728057.png	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/_jcr_content/main/row_container/row-content/row_container/row-content/row_containe/1586339728057.232.delay	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
18:34:13	177180/177180	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2013:04:12%20GMT	https://www.startupindia.gov.in/content/sih/en/reources/resource-partners/banking-services/PayU.html	C:/Users/Nikhil%20Kadalge/Documents/Startup_Mentor/Startup_Mentor/www.startupindia.gov.in/content/sih/en/reources/resource-partners/banking-services/PayU.html	(from https://www.startupindia.gov.in/content/sih/en/reources/resource-partners.html)
